Mon Aug 20 17:27:59 2018    profile.stats

         328200 function calls (322435 primitive calls) in 0.546 seconds

   Random listing order was used

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:1394(exponpow_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:1447(fatiguelife_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:1517(foldcauchy_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:1555(f_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:1646(foldnorm_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:1704(weibull_min_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:1760(weibull_max_gen)
        1    0.000    0.000    0.001    0.001 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:1831(frechet_r_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:1936(frechet_l_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:2034(genlogistic_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:2085(genpareto_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:2172(genexpon_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:2219(genextreme_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:2396(gamma_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:2533(erlang_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:2594(gengamma_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:2660(genhalflogistic_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:2711(gompertz_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:2753(gumbel_r_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:2806(gumbel_l_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:2865(halfcauchy_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:2908(halflogistic_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:2960(halfnorm_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:3011(hypsecant_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:3049(gausshyper_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:3092(invgamma_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:3161(invgauss_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:3215(norminvgauss_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:3284(invweibull_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:3340(johnsonsb_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:3387(johnsonsu_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:3434(laplace_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:3475(levy_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:3524(levy_l_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:3573(levy_stable_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:3639(logistic_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:3693(loggamma_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:3742(loglaplace_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:3800(lognorm_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:3933(gilbrat_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:3986(maxwell_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:4040(mielke_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:4077(kappa4_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:4330(kappa3_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:4387(moyal_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:4477(nakagami_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:4522(ncx2_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:4573(ncf_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:4651(t_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:4718(nct_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:4814(pareto_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:4883(lomax_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:4938(pearson3_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:5083(powerlaw_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:5136(powerlognorm_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:5178(powernorm_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:5218(rdist_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:5270(rayleigh_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:5333(reciprocal_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:5384(rice_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:5448(recipinvgauss_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:5492(semicircular_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:5529(skew_norm_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:5602(trapz_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:5660(triang_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:5733(truncexpon_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:5792(truncnorm_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:5855(tukeylambda_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:5905(FitUniformFixedScaleDataError)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:5915(uniform_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:6096(vonmises_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:6148(wald_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:6191(wrapcauchy_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:6253(gennorm_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:6319(halfgennorm_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:6381(crystalball_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:6486(argus_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:6550(rv_histogram)
        1    0.001    0.001    0.090    0.090 E:\python\python36\lib\site-packages\scipy\stats\_continuous_distns.py:5(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_tukeylambda_stats.py:1(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_discrete_distns.py:19(binom_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_discrete_distns.py:92(bernoulli_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_discrete_distns.py:148(nbinom_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_discrete_distns.py:216(geom_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_discrete_distns.py:279(hypergeom_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_discrete_distns.py:415(logser_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_discrete_distns.py:468(poisson_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_discrete_distns.py:532(planck_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_discrete_distns.py:597(boltzmann_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_discrete_distns.py:654(randint_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_discrete_distns.py:726(zipf_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_discrete_distns.py:769(dlaplace_gen)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_discrete_distns.py:822(skellam_gen)
        1    0.000    0.000    0.024    0.024 E:\python\python36\lib\site-packages\scipy\stats\_discrete_distns.py:5(<module>)
        1    0.000    0.000    0.007    0.007 E:\python\python36\lib\site-packages\scipy\stats\mstats_basic.py:4(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\_stats_mstats_common.py:1(<module>)
        1    0.000    0.000    0.000    0.000 <string>:5(LinregressResult)
        1    0.000    0.000    0.000    0.000 <string>:5(ModeResult)
        1    0.000    0.000    0.000    0.000 <string>:5(SpearmanrResult)
        1    0.000    0.000    0.000    0.000 <string>:5(KendalltauResult)
        1    0.000    0.000    0.000    0.000 <string>:5(PointbiserialrResult)
        1    0.000    0.000    0.000    0.000 <string>:5(SkewtestResult)
        1    0.000    0.000    0.000    0.000 <string>:5(KurtosistestResult)
        1    0.000    0.000    0.000    0.000 <string>:5(NormaltestResult)
        1    0.000    0.000    0.000    0.000 <string>:5(F_onewayResult)
        1    0.000    0.000    0.000    0.000 <string>:5(Ttest_1sampResult)
        1    0.000    0.000    0.000    0.000 <string>:5(Ttest_indResult)
        1    0.000    0.000    0.000    0.000 <string>:5(Ttest_relResult)
        1    0.000    0.000    0.000    0.000 <string>:5(MannwhitneyuResult)
        1    0.000    0.000    0.000    0.000 <string>:5(KruskalResult)
        1    0.000    0.000    0.000    0.000 <string>:5(DescribeResult)
        1    0.000    0.000    0.000    0.000 <string>:5(HistogramResult)
        1    0.000    0.000    0.000    0.000 <string>:5(RanksumsResult)
        1    0.000    0.000    0.000    0.000 <string>:5(FriedmanchisquareResult)
        1    0.000    0.000    0.000    0.000 <string>:5(CumfreqResult)
        1    0.000    0.000    0.000    0.000 <string>:5(RelfreqResult)
        1    0.000    0.000    0.000    0.000 <string>:5(SigmaclipResult)
        1    0.000    0.000    0.000    0.000 <string>:5(WeightedTauResult)
        1    0.000    0.000    0.000    0.000 <string>:5(KstestResult)
        1    0.000    0.000    0.000    0.000 <string>:5(Power_divergenceResult)
        1    0.000    0.000    0.000    0.000 <string>:5(Ks_2sampResult)
        1    0.000    0.000    0.000    0.000 <string>:5(RepeatedResults)
        1    0.000    0.000    0.006    0.006 E:\python\python36\lib\site-packages\scipy\stats\morestats.py:1(<module>)
        1    0.000    0.000    0.000    0.000 E:\python\python36\lib\site-packages\scipy\stats\contingency.py:2(<module>)
        1    0.000    0.000    0.000    0.000 <string>:5(Mean)
        1    0.000    0.000    0.000    0.000 <string>:5(Variance)
        1    0.000    0.000    0.000    0.000 <string>:5(Std_dev)
        1    0.000    0.000    0.000    0.000 <string>:5(AndersonResult)
        1    0.000    0.000    0.001    0.001 E:\python\python36\lib\site-packages\scipy\stats\_binned_statistic.py:1(<module>)
        1    0.000    0.000    0.000    0.000 <string>:5(BinnedStatisticResult)
        1    0.000    0.000    0.000    0.000 <string>:5(BinnedStatistic2dResult)
        1    0.000    0.000    0.000    0.000 <string>:5(BinnedStatisticddResult)
